,Attrition,Gender,OverTime,SalesDpt,JobInvCut,MiddleTraining,MoovingPeople,NotSatif,LongDisWL1,LongDis,LongDisJobS1,LongDisJL1,ShortDisNotSingle,LongDisSingle,Engaged,YoungAndBadPaid,YoungNeverEngaged,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Education_1,Education_2,Education_3,Education_4,Education_5,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,EnvironmentSatisfaction_1,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,JobInvolvement_1,JobInvolvement_2,JobInvolvement_3,JobInvolvement_4,JobLevel_1,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,JobSatisfaction_1,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,RelationshipSatisfaction_1,RelationshipSatisfaction_2,RelationshipSatisfaction_3,RelationshipSatisfaction_4,StockOptionLevel_0,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,TrainingTimesLastYear_0,TrainingTimesLastYear_1,TrainingTimesLastYear_2,TrainingTimesLastYear_3,TrainingTimesLastYear_4,TrainingTimesLastYear_5,TrainingTimesLastYear_6,WorkLifeBalance_1,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,RelSatisf_mean_1.0,RelSatisf_mean_1.5,RelSatisf_mean_2.0,RelSatisf_mean_2.5,RelSatisf_mean_3.0,RelSatisf_mean_3.5,RelSatisf_mean_4.0,JobSatisf_mean_1.0,JobSatisf_mean_1.5,JobSatisf_mean_2.0,JobSatisf_mean_2.5,JobSatisf_mean_3.0,JobSatisf_mean_3.5,JobSatisf_mean_4.0,DailyRate,HourlyRate,MonthlyRate,PercentSalaryHike,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalSatisfaction_mean,Time_in_each_comp,Income_Distance,Hrate_Mrate,Stability,Income_YearsComp,Fidelity
1291,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.0721762989393266,-0.3882963188761366,-1.3099965924047996,-0.057267398720923963,-0.16451140099023315,-0.33939373950819707,-0.6791456840737199,1.086895217551534,-1.2388941783681606,0.4179926630181599,-0.5248315600918735,0.7712274672375995,-0.937117658410966,-0.5171055489702572,-0.6204500331212056
1292,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.0904518156666129,0.841866587908176,0.6851225286923966,0.7626976284195812,-0.5502079870438897,-0.8915894197262932,-0.058284890797371494,-0.5952272282818631,1.562194427939755,-0.0009115349502276243,-0.5963158689031534,-0.4115781234711246,-0.3040610214933283,0.26590775887892704,-0.12604587565828834
1293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.1391120591624662,-0.6835354165043717,1.4988545455388862,-0.6039107501479274,-0.5502079870438897,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,-0.7720460773168418,-0.3360348933249376,-0.5748526548362995,-0.7754854680744682,0.2234861759380362,-0.33049897958249946,0.6345759050538922
1294,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.8812854271918545,0.9402796204509211,0.17102378644292188,-0.8772324258614291,-0.03594587230568093,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,-1.7057422794194803,-0.21036363393442128,-0.20799926884039044,-0.22544605263691886,0.2234861759380362,0.37390466195275496,-0.1606195929633875
1295,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.016078748752013372,0.743453555365431,1.706855130155951,-0.6039107501479274,1.5068404719089457,2.6976825016913315,3.3564494722225446,0.24583399463483546,1.562194427939755,2.8347476512973184,0.20362996228853067,-0.6166057974465808,0.1275685036777882,-0.4915660044022862,-0.8866676563704688
1296,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7177355114720353,-0.09305722124790157,-1.626635320203615,-0.3305890744344257,-0.2930769296747854,0.7649976209279952,-0.6791456840737199,-0.5952272282818631,-0.7720460773168418,-1.0320603299493352,-0.34345197402222,2.6765048103198708,1.2785805708007656,-0.059513372899825966,1.7755085761221632
1297,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.29132992782833134,0.15297536010896096,-1.0433904376625214,-1.1505541015749308,-0.678773515728442,-0.8915894197262932,-0.3687152874355457,-0.0345197463373974,0.6284982258371165,-0.0653583346376718,-0.6292229280186505,0.5113072041330354,-1.2536459768697845,-0.5131480465618122,-0.8866676563704688
1298,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.3423984420623716,0.005355811294843447,-0.48783211942518573,1.855984331273588,0.2211851850634235,0.7649976209279952,0.2521455058408027,0.8065414765793012,1.562194427939755,-0.2200306538875379,-0.5235852425421781,-0.1258388721614614,0.5751843075589461,-0.24509745505220232,-0.06753650791119745
1299,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9706039389816736,-0.6835354165043717,-0.7382760665789758,0.4893759527060795,0.09261965637887129,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,1.562194427939755,-0.45203913276233715,1.501039405182252,-0.1822666045327452,0.012467296965490413,-0.09689508239646226,0.0007244211270750696
1300,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.01862868247479974,1.2847252343505287,1.0983128792154846,1.5826626555600865,-0.16451140099023315,1.0410954610370433,0.5625759024789769,1.086895217551534,0.6284982258371165,0.12798206442466087,-0.38230358777833895,-0.4388237714882714,0.6455239338831282,-0.3938031245336483,-0.6204500331212056
1301,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.1217583435490597,-0.6835354165043717,1.1614157592783643,1.855984331273588,3.3067578734926766,1.3171933011460915,3.666879868860719,2.7690176633849313,-0.3051979762655221,0.2439863038620604,2.043947682150916,-0.739578347757616,-0.10623082245656656,-0.23250510091957516,-0.5988648204253194
1302,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.5308102115793571,1.235518718079156,-0.6488920315678588,0.21605427699257776,-0.678773515728442,-0.063295899399149,-0.6791456840737199,-0.3148734873096303,-0.7720460773168418,1.6747052569233223,-0.6258278986975975,0.40902499729217473,0.6455239338831282,-0.4600316889352143,-0.8866676563704688
1303,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.49213720849775006,1.2847252343505287,0.6967874263432186,-0.8772324258614291,2.1496681153317065,1.8693889813641875,3.666879868860719,1.6476026994959998,-0.3051979762655221,-0.6453795318246698,0.19415193111327375,-0.33885585952972685,-0.3040610214933283,-0.49403673427393313,-0.12604587565828834
1304,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.1301174513543993,-0.9295679978612341,-0.5010429673670804,-0.8772324258614291,0.4783162424325279,-0.063295899399149,1.4938670923934996,0.8065414765793012,-1.2388941783681606,0.06353526473721671,-0.541670307875751,-0.4039090077226162,-0.07796936545131498,-0.4150074360611681,-0.5317108253714513
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.9209510628796409,0.10376884383758846,0.19435358174456563,-0.057267398720923963,0.34975071374797573,-0.8915894197262932,-0.3687152874355457,0.8065414765793012,0.6284982258371165,0.08931398461219431,-0.3393139463762808,-0.41049249607226634,-1.4345193017033955,-0.2511218802140347,-0.12604587565828834
1306,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7995458850780948,0.10376884383758846,-0.8483196191162472,-0.3305890744344257,-0.2930769296747854,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.7720460773168418,-0.5164859324497814,-0.20709659920465168,0.2193055458266612,0.2234861759380362,0.8136801303931993,-0.2950729380387729
1307,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0276232902828666,0.05456232756621595,-0.22403678339394897,2.675949358414093,-1.0644701017820986,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,-0.3051979762655221,-0.45203913276233715,0.5292917878453847,-0.25878593470363537,0.2234861759380362,-0.1472459564123396,0.0007244211270750696
1308,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.19705321157753888,0.5466274902799411,-1.4151212121977486,1.3093409798465847,1.121143885855289,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,-1.7057422794194803,-0.0653583346376718,0.23381000892553297,1.8294271017807124,-0.3040610214933283,-0.07369839659274596,-0.6204500331212056
1309,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5713976483810231,-0.9787745141326066,-0.7291409057680912,-0.6039107501479274,-0.8073390444129942,-0.33939373950819707,-0.3687152874355457,-0.5952272282818631,0.16165012478579666,-0.6453795318246698,-0.5091678664653962,-0.2955391542034028,0.012467296965490413,-0.2713112728794921,-0.35423240987194243
1310,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.02514418805238,1.038692652993666,1.027480247697241,-0.3305890744344257,1.5068404719089457,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.7720460773168418,1.2235776591112126,-0.3149291971638153,-0.46060852179159845,1.2785805708007656,3.045695595172158,-0.655174070936327
1311,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.55815116760701,-1.6184592256604493,-0.8847197214242335,0.21605427699257776,-1.4501666878357553,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.7720460773168418,-1.4187411280740005,-0.6289758815920273,-0.4456174728751038,0.0,-0.717984556762768,-0.8866676563704688
1312,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.09944642347468,1.137105685536411,1.0093504670110238,0.4893759527060795,-1.193035630466651,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.6284982258371165,0.9013436606739915,-0.6103259878898928,-0.44160207939963814,-1.8867026137874223,0.6914584696665271,-0.8866676563704688
1313,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.1217583435490597,-0.4867093514188816,-1.5678892091428493,-0.057267398720923963,-0.9359045730975464,-0.6154915796172451,-0.058284890797371494,-1.1559347102263289,-1.2388941783681606,-0.877388010699469,-0.6052067993618863,1.7637583512839352,1.2785805708007656,-0.16131177822548717,1.7755085761221632
1314,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5292529104627501,0.05456232756621595,0.7521605549507344,1.855984331273588,-0.16451140099023315,0.7649976209279952,0.8730062991171511,0.8065414765793012,0.6284982258371165,-0.25869873370000446,0.19207341550466478,-0.5605528552972072,0.8829201727272421,-0.41080131258919783,0.17820283662658398
1315,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.9234301651101275,0.349801425194451,0.7392307888799439,1.855984331273588,0.4783162424325279,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.0953463268884363,-0.6067114520122032,0.4927099131338667,-0.5082388060504595,-1.8867026137874223,2.601549391140058,-0.1767539943724337
1316,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5358392475326301,1.2847252343505287,0.6932739029544167,1.3093409798465847,-0.5502079870438897,0.7649976209279952,1.4938670923934996,0.8065414765793012,0.16165012478579666,0.9980138602051579,0.2787059460714868,-0.33785010482998873,1.2785805708007656,-0.3314298895007223,-0.5063567660143786
1317,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.2259514687217987,-0.6343289002329991,0.7747876455746178,-0.3305890744344257,-0.678773515728442,-0.063295899399149,-0.6791456840737199,-0.5952272282818631,1.0953463268884363,0.12798206442466087,-0.5067069039848032,-0.6795655308373941,0.6455239338831282,-0.4911195391798659,-0.8866676563704688
1318,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5664394439200499,-1.2740136117608418,-1.0273687710095853,-0.6039107501479274,-0.03594587230568093,1.0410954610370433,0.2521455058408027,1.6476026994959998,1.562194427939755,-0.3553689332311708,-0.6015537282368479,-0.1867553104707066,0.41532152045853266,-0.5527490783291208,-0.644651635234775
1319,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.2780126155620184,0.645040522822686,1.653027951839508,-0.6039107501479274,-0.9359045730975464,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,2.0290425289910745,-0.967613530261891,-0.5103650914559551,-0.6217525455757982,0.0,-0.717984556762768,4.437684808614795
1320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.1093628323966265,-1.3724266443035866,-1.145704238744429,1.855984331273588,-0.16451140099023315,-0.33939373950819707,0.2521455058408027,-0.3148734873096303,-0.3051979762655221,-0.1620285341688381,-0.567299791006972,-0.11280052196821995,-0.3040610214933283,-0.48466674408818466,-0.08801478662267931
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.4762699625086508,-0.09305722124790157,-1.251109940408482,-0.8772324258614291,-0.5502079870438897,-0.6154915796172451,-0.058284890797371494,-1.1559347102263289,0.16165012478579666,-0.1813625740750713,-0.5871574672392647,0.8051513305530609,1.2785805708007656,-0.21614464292080818,0.6345759050538922
1322,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.23919794949581194,0.7926600716368035,0.7976958180696053,-0.3305890744344257,0.09261965637887129,1.0410954610370433,0.5625759024789769,0.8065414765793012,1.0953463268884363,0.031311864893494544,0.7614204110148348,-0.4478042605348909,0.9268824391798557,-0.2635340124570059,-0.22112359824731087
1323,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.2952954996831252,-1.1263940629467242,-0.5367403649973064,-0.057267398720923963,-1.0644701017820986,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.6284982258371165,-0.45203913276233715,0.23497397766635397,-0.44856274352737613,0.2234861759380362,-0.2879041745438153,0.0007244211270750696
1324,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.18961590488607893,1.333931750621901,0.9598800576966949,0.4893759527060795,-0.03594587230568093,-1.1676872598353414,-0.3687152874355457,0.5261877356070683,0.6284982258371165,-1.0320603299493352,-0.5917305201246579,-0.39973886819422305,-1.8867026137874223,-0.2831360993529178,1.0494605127150816
1325,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8416906229963679,0.743453555365431,-0.09684723671932495,-0.6039107501479274,-0.42164245835933756,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.562194427939755,-0.37470297313740397,-0.499989141537779,-0.14887671505498626,0.0,-0.717984556762768,0.4444204598758471
1326,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.963095800797914,0.7926600716368035,1.6686279956857877,-0.8772324258614291,-0.5502079870438897,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.7720460773168418,-0.9353901304181688,0.9824081905221408,-0.6052547751711383,1.2785805708007656,1.643881489048299,1.7755085761221632
1327,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.280491717792505,-1.0279810304039791,-0.9239306424432613,-0.8772324258614291,1.76397152927805,3.5259760220184755,-0.058284890797371494,1.086895217551534,-0.3051979762655221,0.45021606286188187,0.801106202368542,-0.17007189880539797,0.9453928671599038,-0.3861014283437197,-0.6736935577710582
